Stany magazynowe towarów: na dzień 2026-09-07	
Kod towaru		nazwa towaru		jm		stan	cena	wartość		
18S15/94 F/W		Sklejka liściasta antypoślizgowa 18x1250x3660 F/W		m2		0	0,00	0,00		
18S16/05 F/W		Sklejka liściasta antypoślizgowa 18x1250x2500 W/W		m2		0	0,00	0,00		
18S16/07 W/W		Sklejka liściasta antypoślizgowa 18x1500x2500 W/W		m2		0	0,00	0,00		
18S16/09 W/W		Sklejka liściasta antypoślizgowa 18x1525x2500 W/W		m2		0	0,00	0,00		
18S16/12 W/W		Sklejka liściasta antypoślizgowa 18x1500x3000 W/W		m2		0	0,00	0,00		
18S16/56 W/W		Sklejka liściasta antypoślizgowa 18x1525x2750 W/W		m2		0	0,00	0,00		
18S18/02		Sklejka liściasta suchotrwała 18x1525x1525 CP/C		m2		0	0,00	0,00		
18S18/04 E		Sklejka liściasta wodoodporna 18x2440x1220 CP/C		m2		0	0,00	0,00		
18S18/05 E		Sklejka liściasta wodoodporna 18x1250x2500 CP/C		m2		0	0,00	0,03		
18S18/06 E		Sklejka liściasta wodoodporna 18x2500x1250 CP/C FSC Mix Credit SGSCH-COC-009690		m2		0	0,00	0,00		
18S18/09 MR		Sklejka liściasta brzozowa 18x1525x2500 CP/C		m2		0	0,00	0,00		
18S18/11 E		Sklejka liściasta wodoodporna 18x1525x3050 CP/C		m2		0	0,00	0,00		
18S18/118 E		Sklejka liściasta wodoodporna 18x1245x2465mm		m2		0	0,00	0,00		
18S18/12 E		Sklejka liściasta wodoodporna 18x1500x3000 CP/C		m2		0	0,00	0,00		
18S18/19 E		Sklejka liściasta wodoodporna 18x1300x3050 CP/C		m2		0	0,00	0,00		
18S22/02		Sklejka liściasta suchotrwała 18x1525x1525 BB/C		m2		0	0,00	0,00		
18S22/03		Sklejka liściasta suchotrwała 18x1220x2440 BB/C		m2		0	0,00	0,00		
18S22/03 E		Sklejka liściasta wodoodporna 18x1220x2440 BB/C		m2		0	0,00	0,00		
18S22/04 E		Sklejka liściasta wodoodporna 18x2440x1220 BB/C		m2		0	0,00	0,00		
18S22/05 E		Sklejka liściasta wodoodporna 18x1250x2500 BB/C		m2		0	0,00	0,00		
18S22/05 RP		Sklejka radiata pine BB/CC 18x1250x2500		m2		0	0,00	0,00		
18S22/06 E		Sklejka liściasta wodoodporna 18x2500x1250 BB/C		m2		0	0,00	0,00		
18S22/11 E		Sklejka liściasta wodoodporna 18x1525x3050 BB/C		m2		0	0,00	0,00		
18S22/115 E		Sklejka liściasta wodoodporna 18x1540x3065 BB/C		m2		0	0,00	0,00		
18S22/12 E		Sklejka liściasta wodoodporna 18x1500x3000 BB/C		m2		0	0,00	0,00		
18S29/06 E IGL		sklejka iglasta, gr. 18x2500x1250		m2		0	0,00	0,00		
18S30/03 E		Sklejka liściasta wodoodporna 18x1220x2440 V/V		m2		0	0,00	0,00		
18S31/03		Płyta OSB3 18x1220x2440		m2		0	0,00	0,00		
18S31/05		Płyta OSB3 18x1250x2500		m2		0	0,00	0,00		
19S04/03 E		Sklejka liściasta wodoodporna 19x1220x2440 BB/BB		m2		50,6316	70,34	3561,38		
19S04/05 E		Sklejka liściasta wodoodporna 19x1250x2500 BB/BB		m2		0	0,00	0,00		
19S09/03 E		Sklejka liściasta wodoodporna 19x1220x2440 WG/WG		m2		104,2106	64,58	6729,89		
19S11/03 E S2S		Sklejka liściasta wodoodporna 19x1220x2440 S2S		m2		0	0,00	0,00		
19S11/12 PQ		Sklejka liściasta wodoodporna 19x1500x3000		m2		0	0,00	0,00		
19S11/12 PQF		Sklejka liściasta wodoodporna 19x1500x3000		m2		0	0,00	0,00		
19S12/03 F/F		Sklejka liściasta foliowana 19x1220x2440 F/F		m2		0	0,00	0,00		
19S12/03 F/F black		Sklejka liściasta foliowana 19x1220x2440 F/F czarna		m2		0	0,00	0,00		
19S12/03 F/F blue		Sklejka liściasta foliowana 19x1220x2440 F/F niebieska		m2		0	0,00	0,00		
19S12/03 F/F c.less		Sklejka liściasta foliowana 19x1220x2440 F/F transparentna		m2		0	0,00	0,00		
19S12/03 F/F grey		Sklejka liściasta foliowana 19x1220x2440 F/F szara		m2		5,9177	76,80	454,46		
19S12/03 F/F Opal white		Sklejka liściasta foliowana 19x1220x2440 F/F opal white		m2		0	0,00	0,00		
19S12/03 M/M colorless MR		Sklejka liściasta 19x1220x2440 M/M Transparentna		m2		0	0,00	0,00		
19S12/03 M/M white		Sklejka liściasta foliowana 19x1220x2440 M/M		m2		65,4737	76,94	5037,35		
19S13/03 M/M colorless		Sklejka liściasta melamina bezbarwna 19x1220x2440 M/M		m2		309,5408	69,92	21644,51		
19S13/03 M/M White		Sklejka liściasta melamina biała 19x1220x2440 M/M		m2		0	0,00	0,00		
19S13/11 F/F		Sklejka liściasta foliowana 19x1525x3050 F/F		m2		0	0,00	0,00		
19S13/86 F/F		Sklejka liściasta foliowana 19x1220x3660 F/F		m2		0	0,00	0,00		
19S14/03 F/H+ black		Sklejka liściasta antypoślizgowa 19x1220x2440 F/WH+ czarna		m2		267,8948	61,44	16460,05		
20S12/05 F/F AKA		Sklejka foliowana liściasta 20x1250x2500 F/F		m2		0	0,00	0,00		
20S12/05 F/F CH		Sklejka topolowa foliowana 20x1250x2500 F/F		m2		0	0,00	0,00		
20S13/05 F/F CH		Sklejka topolowa foliowana 20x1250x2500 F/F		m2		0	0,00	0,00		
21S02/02		Sklejka liściasta suchotrwała 21x1525x1525 B/BB		m2		0	0,00	0,00		
21S02/05 E		Sklejka liściasta wodoodporna 21x1250x2500 B/BB		m2		0	0,00	0,00		
21S03/12 E		Sklejka liściasta wodoodporna 21x1500x3000 S/BB		m2		0	0,00	0,00		
21S04/02		Sklejka liściasta suchotrwała 21x1525x1525 BB/BB		m2		0	0,00	0,00		
21S04/03 E		Sklejka liściasta wodoodporna 21x1220x2440 BB/BB		m2		0	0,00	0,00		
21S04/04 E		Sklejka liściasta wodoodporna 21x2440x1220 BB/BB		m2		20,8571	79,36	1655,32		
21S04/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/BB		m2		0	0,00	0,00		
21S04/05 MR T		Sklejka topolowa suchotrwała bielona 21x1250x2500 BB/BB		m2		0	0,00	0,00		
21S04/05 Prime MR		Sklejka liściasta suchotrwała 21x1250x2500 BB/BB Prime		m2		0	0,00	0,00		
21S04/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/BB		m2		0	0,00	0,00		
21S04/104 E		Sklejka liściasta wodoodporna 21x1850x3660 BB/BB		m2		0	0,00	0,00		
21S04/11 E		Sklejka liściasta wodoodporna 21x1525x3050 BB/BB		m2		130,238	83,31	10850,73		
21S04/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/BB		m2		188,9998	79,08	14945,78		
21S04/12 MR		Sklejka liściasta suchotrwała 21x1500x3000 BB/BB		m2		0	0,00	0,00		
21S04/75 E		Sklejka liściasta wodoodporna 21x2150x4000 BB/BB		m2		0	0,00	0,00		
21S05/02		Sklejka liściasta suchotrwała 21x1525x1525 BB/CP		m2		0	0,00	0,00		
21S05/03 E		Sklejka liściasta wodoodporna 21x1220x2440 BB/CP		m2		0	0,00	0,00		
21S05/05		Sklejka iglasta wodoodporna 21x1250x2500 BB/CP		m2		0	0,00	0,00		
21S05/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/CP		m2		0	0,00	0,08		
21S05/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/CP		m2		0	0,00	0,00		
21S05/06 E BX		Sklejka iglasta wodoodporna 21x2500x1250 BX		m2		0	0,00	0,00		
21S05/11 E		Sklejka liściasta wodoodporna 21x1525x3050 BB/CP		m2		0	0,00	0,00		
21S05/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/CP		m2		220,4998	63,00	13891,50		
21S06/03 E		Sklejka liściasta wodoodporna 21x1220x2440 BB/WG		m2		0	0,00	0,00		
21S06/04 E		Sklejka liściasta wodoodporna 21x2440x1220 BB/WG		m2		625,0469	72,75	45471,45		
21S06/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/WG		m2		0	0,00	0,00		
21S06/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/WG		m2		93,7097	76,07	7128,89		
21S06/11 E		Sklejka liściasta wodoodporna 21x1525x3050 BB/WG		m2		0	0,00	0,00		
21S06/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/WG		m2		251,9997	74,28	18717,31		
21S06/12 MR		Sklejka liściasta suchotrwała 21x1500x3000 BB/WG		m2		0	0,00	0,00		
21S07/02		Sklejka liściasta suchotrwała 21x1525x1525 CP/CP		m2		0	0,00	0,00		
21S07/05 E		Sklejka liściasta wodoodporna 21x1250x2500 CP/CP		m2		0	0,00	0,00		
21S07/06 E		Sklejka liściasta wodoodporna 21x2500x1250 CP/CP		m2		0	0,00	0,00		
21S07/12 E		Sklejka liściasta wodoodporna 21x1500x3000 CP/CP		m2		0	0,00	0,00		
21S08/06 E		Sklejka liściasta wodoodporna 21x2500x1250 WGE/WGE		m2		562,5232	69,54	39117,64		
21S09/03 E		Sklejka liściasta wodoodporna 21x1220x2440 WG/WG		m2		0	0,00	0,00		
21S09/04 E		Sklejka liściasta wodoodporna 21x2440x1220 WG/WG		m2		89,2856	65,71	5866,71		
21S09/05 E		Sklejka liściasta wodoodporna 21x1250x2500 WG/WG		m2		224,9998	66,82	15034,71		
21S09/06 E		Sklejka liściasta wodoodporna 21x2500x1250 WG/WG		m2		93,7618	65,39	6131,55		
21S09/11 E		Sklejka liściasta wodoodporna 21x1525x3050 WG/WG		m2		0	0,00	0,00		
21S09/12 E		Sklejka liściasta wodoodporna 21x1500x3000 WG/WG		m2		0	0,00	0,00		
21S10/02		Sklejka liściasta suchotrwała 21x1525x1525 C/C		m2		0	0,00	0,00		
21S10/03 E		Sklejka liściasta wodoodporna 21x1220x2440 C/C		m2		0	0,00	0,00		
21S10/05 E		Sklejka liściasta wodoodporna 21x1250x2500 C/C		m2		0	0,00	0,00		
21S10/05 E S2S		Sklejka liściasta wodoodporna 21x1250x2500 C/C S2S		m2		559,2726	63,36	35433,25		
21S10/05 E TB		Sklejka bintangor/topola 21x1250x2500 C/C		m2		0	0,00	0,00		
21S10/05 MR		Sklejka liściasta suchotrwała 21x1250x2500 C/C		m2		0	0,00	0,00		
21S10/06 E		Sklejka liściasta wodoodporna 21x2500x1250 C/C		m2		0	0,00	0,00		
21S10/42 E		Sklejka liściasta wodoodporna 21x1500x1500 C/C		m2		0	0,00	0,00		
21S11/02 PQ F		Sklejka liściasta foliowana 21x1525x1525		m2		0	0,00	0,00		
21S11/03 E		Sklejka liściasta wodoodporna 21x1220x2440		m2		0	0,00	0,00		
21S11/03 PQ		Sklejka liściasta wodoodporna 21x1220x2440		m2		0	0,00	0,00		
21S11/05 E		Sklejka liściasta wodoodporna 21x1250x2500		m2		0	0,00	0,00		
21S11/05 E PQ		Sklejka liściasta wodoodporna 21x1250x2500		m2		0	0,00	0,00		
21S11/05 E PQ-F		Sklejka liściasta wodoodporna laminowana 21x1250x2500		m2		0	0,00	0,00		
21S11/07 E		Sklejka liściasta wodoodporna 21x1500x2500		m2		0	0,00	0,00		
21S11/07 E PQ		Sklejka liściasta wodoodporna 21x1500x2500		m2		0	0,00	0,00		
21S11/07 PQ F		Sklejka liściasta wodoodporna 21x1500x2500		m2		0	0,00	0,00		
21S11/09 PQ		Sklejka liściasta wodoodporna 21x1525x2500		m2		0	0,00	0,00		
21S11/11 E		Sklejka liściasta wodoodporna 21x1525x3050		m2		4,6667	39,43	184,03		
21S11/11 PQ		Sklejka liściasta wodoodporna 21x1525x3050		m2		27,9047	19,39	541,01		
21S11/11 PQ-F		Sklejka liściasta wodoodporna 21x1525x3050		m2		0	0,00	0,00		
21S11/12 E		Sklejka liściasta wodoodporna 21x1500x3000		m2		0	0,00	0,00		
21S11/12 PQ		Sklejka liściasta wodoodporna 21x1500x3000		m2		0	0,00	0,00		
21S11/12 PQF		Sklejka liściasta foliowana 21x1500x3000		m2		0	0,00	0,00		
21S11/16 MR PQ		Sklejka liściasta MR 21x1500x2400		m2		0	0,00	0,00		
21S11/26 E		Sklejka liściasta wodoodporna 21x2150x1250		m2		16,0952	38,23	615,26		
21S11/26 PQ		Sklejka liściasta wodoodporna 21x2150x1250		m2		40,3125	19,51	786,47		
21S11/26 PQ F		Sklejka liściasta foliowana 21x2150x1250		m2		0,94	43,74	41,12		
21S11/30 E		Sklejka liściasta wodoodporna 21x1250x3000		m2		56,238	36,01	2025,27		
21S11/40 E		Sklejka liściasta wodoodporna 21x1270x2550		m2		0	0,00	0,00		
21S11/60 E S2S		Sklejka liściasta wodoodporna 21x1250x2750 S2S		m2		0	0,00	0,00		
21S11/64 E PQ		Sklejka liściasta wodoodporna 21x1200x2400		m2		0	0,00	0,00		
21S11/69 E		Sklejka liściasta wodoodporna 21x2150x1525		m2		52,476	36,06	1892,08		
21S11/69 PQ		Sklejka liściasta wodoodporna 21x2150x1525		m2		0	0,00	0,00		
21S11/69 PQ F		Sklejka liściasta wodoodporna 21x2150x1525		m2		0	0,00	0,00		
21S11/90 PQ F		Sklejka liściasta foliowana 21x1525x3340		m2		0	0,00	0,00		
21S12/03 F/F		Sklejka liściasta foliowana 21x1220x2440 F/F		m2		0	0,00	0,00		
21S12/03 M/M colorless MR		sklejka liściasta suchotrwała melamina bezbarwna 21x1220x2440		m2		0	0,00	0,00		
21S12/05 F/F		Sklejka liściasta foliowana 21x1250x2500 F/F		m2		1742,8777	76,94	134091,31		
21S12/05 F/F 220		Sklejka liściasta foliowana 21x1250x2500 F/F 220 g/m2		m2		0	0,00	0,00		
21S12/05 F/F 440		Sklejka liściasta foliowana 21x1250x2500 F/F 440 g/m2		m2		0	0,00	0,00		
21S12/05 F/F ACH		Sklejka topolowa foliowana 21x1250x2500 F/F		m2		0	0,00	0,00		
21S12/05 F/F AKA		Sklejka foliowana liściasta 21x1250x2500 F/F Akacja		m2		3461,7222	35,26	122066,97		
21S12/05 F/F black		Sklejka liściasta foliowana 21x1250x2500 F/F black		m2		0	0,00	0,00		
21S12/05 F/F CH		Sklejka topolowa foliowana 21x1250x2500 F/F		m2		0	0,00	0,00		
21S12/05 F/F DECK		Sklejka liściasta foliowana 21x1250x2500 F/F DECK		m2		0	0,00	0,00		
21S12/05 F/F EUK		Sklejka foliowana liściasta 21x1250x2500 F/F		m2		0	0,00	0,00		
21S12/05 F/F EZ		Sklejka foliowana liściasta 21x1250x2500 F/F Kauczuk		m2		0	0,00	0,00		
21S12/05 F/F logo		Sklejka liściasta foliowana 21x1250x2500 F/F logo		m2		0	0,00	0,00		
21S12/05 F/F SCH		Sklejka topolowa foliowana 21x1250x2500 F/F		m2		0	0,00	0,00		
21S12/05 F/F TE		Sklejka liściasta foliowana 21x1250x2500 F/F		m2		0	0,00	0,00		
21S12/05 PF/F		Sklejka liściasta foliowana 21x1250x2500 PF/F POLIFORM		m2		0	0,00	0,00		
21S12/05 PF/PF		Sklejka liściasta foliowana 21x1250x2500 PF/PF POLIFORM		m2		0	0,00	0,00		
21S12/07 F/F		Sklejka liściasta foliowana 21x1500x2500 F/F		m2		0	0,00	0,00		
21S12/105 F/F CH		Sklejka topolowa foliowana 21x2000x5400 F/F		m2		0	0,00	0,00		
21S12/11 F/F		Sklejka liściasta foliowana 21x1525x3050 F/F		m2		9,2857	63,18	586,68		
21S12/11 F/F 220		Sklejka liściasta foliowana 21x1525x3050 F/F 220 g/m2		m2		0	0,00	0,00		
21S12/11 F/F Black/D.br		Sklejka liściasta foliowana 21x1525x3050 F/F		m2		41,8571	64,48	2698,77		
21S12/12 F/F		Sklejka liściasta foliowana 21x1500x3000 F/F		m2		101,9458	86,64	8832,54		
21S12/12 F/F 220		Sklejka liściasta foliowana 21x1500x3000 F/F 220 g/m2		m2		0	0,00	0,00		
21S12/12 F/F COMBI		Sklejka liściasta foliowana 21x1500x3000 F/F		m2		0	0,00	0,00		
21S12/12 F/F EUK		Sklejka foliowana liściasta 21x1500x3000 F/F		m2		0	0,00	0,00		
21S12/12 F/F grey/d.br.		Sklejka liściasta foliowana 21x1500x3000 F/F szara/brązowa		m2		0	0,00	0,00		
21S12/12 F/F logo		Sklejka liściasta foliowana 21x1500x3000 F/F logo		m2		0	0,00	0,00		
21S12/12 Mel/Mel c.less		Sklejka liściasta foliowana 21x1500x3000 F/F		m2		0	0,00	0,00		
21S12/133 F/F logo		Sklejka liściasta foliowana 21x1500x2674 F/F logo		m2		51,6666	58,04	2998,57		
21S12/23 F/F 220		Sklejka liściasta foliowana 21x1500x2700 F/F 220 g/m2		m2		141,7618	61,75	8754,27		
21S12/23 PF/PF		Sklejka liściasta 21x1500x2700mm PF/PF POLIFORM 100% PEFC		m2		0	0,00	0,00		
21S12/26 F/F		Sklejka liściasta foliowana 21x2150x1250 F/F		m2		0	0,00	0,00		
21S12/66 F/F		Sklejka liściasta foliowana 21x1500x3300 F/F		m2		44,5714	61,81	2754,77		
21S12/75 F/F 340 grey		Sklejka liściasta foliowana 21x2150x4000 F/F 340 g/m2 szara		m2		0	0,00	0,00		
21S12/BIA PF		Sklejka liściasta foliowana 21x2025x760 F/F FSC Mix Credit SGSCH-COC-009690		m2		0	0,00	0,00		
21S13/03 M/M trans		Sklejka liściasta suchotrwała 21x1220x2440 M/M Transparentna MR		m2		279,8047	75,11	21015,86		
21S13/05 F/F		Sklejka liściasta foliowana 21x1250x2500 F/F		m2		556,2838	61,64	34289,96		
21S13/05 F/F CH		Sklejka topolowa foliowana 21x1250x2500 F/F		m2		0	0,00	0,00		
21S13/05 F/F LOGO		Sklejka liściasta foliowana 21x1250x2500 F/F logo		m2		0	0,00	0,00		
21S13/05 F/F RCH		Sklejka topolowa foliowana 21x1250x2500 F/F "Z uwagi na charakter produktu (sklejka z recyklingu) rękojmia za wady fizyczne wyłączona"		m2		0	0,00	0,01		
21S13/09 M/M colorless MR		Sklejka liściasta suchotrwała 21x1525x2500 M/M Transparentna		m2		0	0,00	0,00		
21S13/11 F/F		Sklejka liściasta foliowana 21x1525x3050 F/F		m2		567,4167	62,96	35726,92		
21S13/12 F/F		Sklejka liściasta foliowana 21x1500x3000 F/F		m2		99,1326	59,73	5920,99		
21S13/12 F/F LOGO		Sklejka liściasta foliowana 21x1500x3000 F/F logo		m2		0	0,00	0,00		
21S13/12 M/M colorless MR		Sklejka liściasta suchotrwała 21x1500x3000 M/M Transparentna Riga Outline		m2		0	0,00	0,00		
21S13/22 M/M colorless MR		Sklejka liściasta suchotrwała 21x1525x2440 M/M Transparentna		m2		81,8094	75,01	6136,31		
21S13/29 F/F		Sklejka liściasta foliowana 21x1250x3050 F/F		m2		0	0,00	0,00		
21S13/75 F/F grey		Sklejka liściasta foliowana 21x2150x4000 F/F szara		m2		0	0,00	0,00		
21S13/75 F/F grey/d.br.		Sklejka liściasta foliowana 21x2150x4000 F/F szara/ciemny brąz		m2		0	0,00	0,00		
21S14/03 F/W		Sklejka liściasta antypoślizgowa 21x1220x2440 F/W		m2		0	0,00	0,00		
21S14/05 F/W		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W		m2		1168,737	80,10	93610,99		
21S14/05 F/W black		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W czarna		m2		0	0,00	0,00		
21S14/05 F/W EUK		Sklejka antypoślizgowa eukaliptus 21x1250x2500 F/W		m2		0	0,00	0,00		
21S14/05 F/W F		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W		m2		0	0,00	0,00		
21S14/05 F/W grey		Sklejka liściasta antypoślizgowa szara 21x1250x2500 F/W		m2		2,8549	103,23	294,70		
21S14/05 F/W H+ grey/white		Sklejka liściasta antypoślizgowa Heksa plus 21x1250x2500 F/W szara/biała		m2		0	0,00	0,00		
21S14/05 F/W Logo		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W logo		m2		0	0,00	0,00		
21S14/05 F/W RHOMB d.br./white		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W RHOMB d.br./white		m2		0	0,00	0,00		
21S14/05 F/W TPO		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W COMPOSITE TPO szara		m2		0	0,00	0,00		
21S14/05 F/W white/grey		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W biała/szara		m2		0	0,00	0,00		
21S14/05 F/WH+		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus		m2		124,9999	83,68	10459,56		
21S14/05 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus czarna		m2		65,619	83,80	5498,57		
21S14/05 F/WH+ grey		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus szara		m2		0	0,00	0,00		
21S14/05 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus szara/ciemny brąz		m2		0	0,00	0,00		
21S14/05 F/WH+ yell.		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus żółta		m2		0	0,00	0,00		
21S14/05 M/WH+ grey		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus szara/biała		m2		0	0,00	0,00		
21S14/07 F/W		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W		m2		0	0,00	0,00		
21S14/07 F/W 220		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W 220 g/m2		m2		0	0,00	0,00		
21S14/07 F/WT Rhomb		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W romb		m2		0	0,00	0,00		
21S14/09 F/W		Sklejka liściasta antypoślizgowa 21x1525x2500 F/W		m2		72,4574	68,24	4944,54		
21S14/104 F/W		Sklejka liściasta antypoślizgowa 21x1850x3660 F/W		m2		0	0,00	0,00		
21S14/11 F/W		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W		m2		0	0,00	0,00		
21S14/11 F/W grey		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W szara		m2		0	0,00	0,00		
21S14/11 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W heksa plus czarna FSC Mix Credit SGSCH-COC-009690		m2		0	0,00	0,00		
21S14/12 F/W		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W		m2		18	121,75	2191,49		
21S14/12 F/W RHOMB grey/white		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W Rhomb szara/biała		m2		0	0,00	0,00		
21S14/12 F/WH+		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W heksa plus		m2		0	0,00	0,00		
21S14/12 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W Heksa Plus czarna		m2		0	0,00	0,00		
21S14/142 F/W		Sklejka liściasta antypoślizgowa 21x2104x3511 F/W		m2		0	0,00	0,00		
21S14/28 F/W		Sklejka liściasta antypoślizgowa 21x1525x3000 F/W		m2		0	0,00	0,00		
21S14/57 F/W		Sklejka liściasta antypoślizgowa 21x2150x3340 F/W		m2		0	0,00	0,00		
21S14/62 F/W		Sklejka liściasta antypoślizgowa ciemny brąz 21x2150x3050 F/W		m2		72,1428	82,78	5971,86		
21S14/62 F/WH+ black		Sklejka liściasta antypoślizgowa Heksa plus czarna 21x2150x3050 F/W H+ black FSC Mix Credit SGSCH-COC-009690		m2		432,7052	113,94	49300,75		
21S14/62 F/WH+ grey		Sklejka liściasta antypoślizgowa 21x2150x3050 F/W heksa plus szara		m2		0	0,00	0,00		
21S14/75 F/W		Sklejka liściasta antypoślizgowa 21x2150x4000 F/W		m2		0	0,00	0,00		
21S14/xcut 250x2550		sklejka liściasta WD, antypoślizgowa 21x2104x3511		m2		0	0,00	0,00		
21S15/03 F/W H+ black		Sklejka liściasta antypoślizgowa czarna 21x1220x2440 F/W Heksa plus		m2		53,5485	89,50	4792,40		
21S15/05 F/W		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W		m2		24,0353	60,21	1447,20		
21S15/05 F/W black		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W black		m2		0	0,00	0,00		
21S15/05 F/WH+		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus		m2		0	0,00	0,00		
21S15/07 F/W		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W		m2		288,7616	61,35	17715,54		
21S15/09 F/W		Sklejka liściasta antypoślizgowa 21x1525x2500 F/W		m2		11,4285	64,32	735,07		
21S15/11 F/W		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W		m2		0	0,00	0,00		
21S15/11 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W heksa plus black		m2		0	0,00	0,00		
21S15/12 F/W		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W		m2		0	0,00	0,00		
21S15/12 F/WH+		Sklejka liściasta antypoślizgowa Heksa plus 21x1500x3000		m2		0	0,00	0,00		
21S15/27 F/W		Sklejka liściasta antypoślizgowa 21x2150x3850 F/W		m2		0	0,00	0,00		
21S15/28 F/W		Sklejka liściasta antypoślizgowa 21x1525x3000 F/W		m2		0	0,00	0,00		
21S15/56 F/W		Sklejka liściasta foliowana 21x1525x2750 F/W		m2		0	0,00	0,00		
21S15/62 F/W		Sklejka liściasta foliowana 21x2150x3050 F/W		m2		0	0,00	0,00		
21S15/62 F/WH+ black		Sklejka liściasta antypoślizgowa Heksa plus czarna 21x2150x3050 F/WH+ black		m2		26,2381	64,47	1691,70		
21S15/75 F/W		Sklejka liściasta antypoślizgowa 21x2150x4000 F/W		m2		0	0,00	0,00		
21S15/75 F/WH+		Sklejka liściasta antypoślizgowa 21x2150x4000 F/W heksa plus		m2		0	0,00	0,00		
21S15/98 F/W		Sklejka liściasta antypoślizgowa 21x1250x3340 F/W		m2		0	0,00	0,00		
21S16/11 F/W		Sklejka liściasta antypoślizgowa 21x1525x3050 W/W		m2		0	0,00	0,00		
21S16/62 W/W		Sklejka liściasta antypoślizgowa 21x2150x3050 W/W		m2		0	0,00	0,00		
21S16/75 W/W		Sklejka liściasta antypoślizgowa 21x2150x4000 W/W		m2		0	0,00	0,00		
21S18/02		Sklejka liściasta suchotrwała 21x1525x1525 CP/C		m2		0	0,00	0,00		
21S18/05 E		Sklejka liściasta wodoodporna 21x1250x2500 CP/C		m2		146,8393	73,23	10753,71		
21S18/06 E		Sklejka liściasta wodoodporna 21x2500x1250 CP/C		m2		0	0,00	0,00		
21S18/11 E		Sklejka liściasta wodoodporna 21x1525x3050 CP/C		m2		0	0,00	0,00		
21S18/12 E		Sklejka liściasta wodoodporna 21x1500x3000 CP/C		m2		0	0,00	0,00		
21S20/05 F/BB grey		Sklejka liściasta foliowana 21x1250x2500 F/BB szara		m2		0	0,00	0,00		
21S21/27 F/WGE		Sklejka liściasta foliowana 21x2150x3850 F/WG		m2		0	0,00	0,00		
21S21/57 F/WGE		Sklejka liściasta foliowana 21x2150x3340 F/WG		m2		0	0,00	0,00		
21S21/75 F/WGE		Sklejka liściasta foliowana 21x2150x4000 F/WG		m2		0	0,00	0,00		
21S22/02		Sklejka liściasta suchotrwała 21x1525x1525 BB/C		m2		0	0,00	0,00		
21S22/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/C		m2		0	0,00	0,00		
21S22/05 RP		Sklejka radiata pine BB/CC 21x1250x2500		m2		0	0,00	0,00		
21S22/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/C		m2		0	0,00	0,00		
21S22/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/C		m2		0	0,00	0,00		
22S04/05 E		Sklejka liściasta wodoodporna 22x1250x2500 BB/BB		m2		0	0,00	0,00		
22S06/05 E		Sklejka liściasta wodoodporna 22x1250x2500 BB/WG		m2		0	0,00	0,00		
22S11/03 PQ		Sklejka liściasta foliowana 22x1220x2440		m2		0	0,00	0,00		
